year,origin_fips,origin_state,origin_state_name,origin_type,dest_fips,dest_state,dest_state_name,dest_type,irs_returns_out,irs_returns_in,irs_individuals_out,irs_individuals_in,irs_agi_out,irs_agi_in,acs_migrants,acs_moe,acs_moe_pct,acs_reliable
2022,72,PR,Puerto Rico,territory,48,TX,Texas,state,,,,,,,3612,2121,0.5872,False
2022,72,PR,Puerto Rico,territory,49,UT,Utah,state,,,,,,,0,244,,
2022,72,PR,Puerto Rico,territory,51,VA,Virginia,state,,,,,,,391,430,1.0997,False
2022,72,PR,Puerto Rico,territory,50,VT,Vermont,state,,,,,,,0,244,,
2022,72,PR,Puerto Rico,territory,53,WA,Washington,state,,,,,,,328,369,1.125,False
2022,72,PR,Puerto Rico,territory,55,WI,Wisconsin,state,,,,,,,277,353,1.2744,False
2022,72,PR,Puerto Rico,territory,54,WV,West Virginia,state,,,,,,,0,244,,
2022,72,PR,Puerto Rico,territory,56,WY,Wyoming,state,,,,,,,0,244,,
2022,44,RI,Rhode Island,state,02,AK,Alaska,state,24,24,38,38,1528,1528,0,242,,
2022,44,RI,Rhode Island,state,01,AL,Alabama,state,62,62,109,109,5317,5317,184,234,1.2717,False
2022,44,RI,Rhode Island,state,05,AR,Arkansas,state,33,33,62,62,2424,2424,85,145,1.7059,False
2022,44,RI,Rhode Island,state,04,AZ,Arizona,state,195,195,329,329,13705,13705,662,447,0.6752,False
2022,44,RI,Rhode Island,state,06,CA,California,state,848,848,1276,1276,77851,77851,919,529,0.5756,False
2022,44,RI,Rhode Island,state,08,CO,Colorado,state,215,215,299,299,15150,15150,0,242,,
2022,44,RI,Rhode Island,state,09,CT,Connecticut,state,1882,1882,3079,3079,137167,137167,2896,1159,0.4002,True
2022,44,RI,Rhode Island,state,11,DC,District of Columbia,dc,96,96,106,106,8036,8036,501,330,0.6587,False
2022,44,RI,Rhode Island,state,10,DE,Delaware,state,40,40,61,61,2843,2843,49,77,1.5714,False
2022,44,RI,Rhode Island,state,12,FL,Florida,state,2789,2789,4767,4767,450766,450766,3951,1908,0.4829,True
2022,44,RI,Rhode Island,state,57,FOR,Foreign Country,foreign,234,,391,,7688,,8533,3002,0.3518,True
2022,44,RI,Rhode Island,state,13,GA,Georgia,state,357,357,613,613,29099,29099,369,340,0.9214,False
2022,44,RI,Rhode Island,state,15,HI,Hawaii,state,77,77,178,178,7284,7284,420,385,0.9167,False
2022,44,RI,Rhode Island,state,19,IA,Iowa,state,34,34,52,52,1705,1705,210,335,1.5952,False
2022,44,RI,Rhode Island,state,16,ID,Idaho,state,16,16,28,28,1129,1129,230,315,1.3696,False
2022,44,RI,Rhode Island,state,17,IL,Illinois,state,181,181,271,271,17654,17654,355,349,0.9831,False
2022,44,RI,Rhode Island,state,18,IN,Indiana,state,90,90,173,173,8093,8093,0,242,,
2022,44,RI,Rhode Island,state,US-ISL,ISL,U.S. Island Areas,territory,,,,,,,0,242,,
2022,44,RI,Rhode Island,state,20,KS,Kansas,state,43,43,78,78,3188,3188,0,242,,
2022,44,RI,Rhode Island,state,21,KY,Kentucky,state,57,57,97,97,3143,3143,84,106,1.2619,False
2022,44,RI,Rhode Island,state,22,LA,Louisiana,state,49,49,85,85,3282,3282,86,76,0.8837,False
2022,44,RI,Rhode Island,state,25,MA,Massachusetts,state,5147,5147,7523,7523,431038,431038,12606,2881,0.2285,True
2022,44,RI,Rhode Island,state,24,MD,Maryland,state,285,285,483,483,25772,25772,1143,922,0.8066,False
2022,44,RI,Rhode Island,state,23,ME,Maine,state,348,348,570,570,33982,33982,310,151,0.4871,True
2022,44,RI,Rhode Island,state,26,MI,Michigan,state,103,103,172,172,8738,8738,158,200,1.2658,False
2022,44,RI,Rhode Island,state,27,MN,Minnesota,state,71,71,138,138,5076,5076,234,221,0.9444,False
2022,44,RI,Rhode Island,state,29,MO,Missouri,state,67,67,121,121,4840,4840,1063,933,0.8777,False
2022,44,RI,Rhode Island,state,28,MS,Mississippi,state,24,24,45,45,1630,1630,67,100,1.4925,False
2022,44,RI,Rhode Island,state,30,MT,Montana,state,21,21,34,34,1203,1203,0,242,,
2022,44,RI,Rhode Island,state,37,NC,North Carolina,state,620,620,1150,1150,47933,47933,468,415,0.8868,False
2022,44,RI,Rhode Island,state,38,ND,North Dakota,state,18,18,22,22,544,544,215,384,1.786,False
2022,44,RI,Rhode Island,state,31,NE,Nebraska,state,25,25,46,46,1950,1950,0,242,,
2022,44,RI,Rhode Island,state,33,NH,New Hampshire,state,465,465,736,736,44829,44829,261,258,0.9885,False
2022,44,RI,Rhode Island,state,34,NJ,New Jersey,state,410,410,626,626,30921,30921,1330,528,0.397,True
2022,44,RI,Rhode Island,state,35,NM,New Mexico,state,51,51,79,79,3688,3688,97,113,1.1649,False
2022,44,RI,Rhode Island,state,32,NV,Nevada,state,68,68,99,99,5443,5443,309,222,0.7184,False
2022,44,RI,Rhode Island,state,36,NY,New York,state,1291,1291,1803,1803,104712,104712,2324,1038,0.4466,True
2022,44,RI,Rhode Island,state,39,OH,Ohio,state,185,185,317,317,13161,13161,120,211,1.7583,False
2022,44,RI,Rhode Island,state,40,OK,Oklahoma,state,43,43,76,76,2711,2711,0,242,,
2022,44,RI,Rhode Island,state,41,OR,Oregon,state,59,59,87,87,3786,3786,152,264,1.7368,False
2022,44,RI,Rhode Island,state,42,PA,Pennsylvania,state,433,433,644,644,28011,28011,1543,686,0.4446,True
2022,44,RI,Rhode Island,state,72,PR,Puerto Rico,territory,,,,,,,72,82,1.1389,False
2022,44,RI,Rhode Island,state,45,SC,South Carolina,state,403,403,693,693,57315,57315,1100,904,0.8218,False
2022,44,RI,Rhode Island,state,46,SD,South Dakota,state,17,17,29,29,1096,1096,0,242,,
2022,44,RI,Rhode Island,state,47,TN,Tennessee,state,189,189,304,304,14408,14408,172,282,1.6395,False
2022,44,RI,Rhode Island,state,48,TX,Texas,state,639,639,1184,1184,60326,60326,2684,2282,0.8502,False
2022,44,RI,Rhode Island,state,49,UT,Utah,state,51,51,70,70,3126,3126,618,587,0.9498,False
2022,44,RI,Rhode Island,state,51,VA,Virginia,state,450,450,925,925,37423,37423,786,536,0.6819,False
2022,44,RI,Rhode Island,state,50,VT,Vermont,state,166,166,264,264,14258,14258,466,346,0.7425,False
2022,44,RI,Rhode Island,state,53,WA,Washington,state,188,188,278,278,14793,14793,662,605,0.9139,False
2022,44,RI,Rhode Island,state,55,WI,Wisconsin,state,77,77,121,121,5595,5595,243,180,0.7407,False
2022,44,RI,Rhode Island,state,54,WV,West Virginia,state,26,26,46,46,1434,1434,0,242,,
2022,44,RI,Rhode Island,state,56,WY,Wyoming,state,12,12,16,16,994,994,179,295,1.648,False
2022,45,SC,South Carolina,state,02,AK,Alaska,state,189,189,337,337,10316,10316,332,359,1.0813,False
2022,45,SC,South Carolina,state,01,AL,Alabama,state,1005,1005,1939,1939,70800,70800,1438,865,0.6015,False
2022,45,SC,South Carolina,state,05,AR,Arkansas,state,284,284,514,514,17401,17401,819,483,0.5897,False
2022,45,SC,South Carolina,state,04,AZ,Arizona,state,825,825,1505,1505,114107,114107,2628,1308,0.4977,True
2022,45,SC,South Carolina,state,06,CA,California,state,2288,2288,3771,3771,161483,161483,15035,4711,0.3133,True
2022,45,SC,South Carolina,state,08,CO,Colorado,state,1243,1243,1979,1979,106412,106412,2472,1148,0.4644,True
2022,45,SC,South Carolina,state,09,CT,Connecticut,state,730,730,1219,1219,52910,52910,4437,2170,0.4891,True
2022,45,SC,South Carolina,state,11,DC,District of Columbia,dc,276,276,343,343,42446,42446,1234,896,0.7261,False
2022,45,SC,South Carolina,state,10,DE,Delaware,state,240,240,406,406,18510,18510,2007,1713,0.8535,False
2022,45,SC,South Carolina,state,12,FL,Florida,state,7495,7495,13193,13193,688911,688911,14769,2485,0.1683,True
2022,45,SC,South Carolina,state,57,FOR,Foreign Country,foreign,795,,1601,,46682,,21386,3669,0.1716,True
2022,45,SC,South Carolina,state,13,GA,Georgia,state,8283,8283,14698,14698,508454,508454,19121,3229,0.1689,True
2022,45,SC,South Carolina,state,15,HI,Hawaii,state,366,366,673,673,21887,21887,191,247,1.2932,False
2022,45,SC,South Carolina,state,19,IA,Iowa,state,214,214,376,376,13363,13363,973,666,0.6845,False
2022,45,SC,South Carolina,state,16,ID,Idaho,state,170,170,333,333,13798,13798,387,350,0.9044,False
2022,45,SC,South Carolina,state,17,IL,Illinois,state,1051,1051,1698,1698,69000,69000,5342,1862,0.3486,True
2022,45,SC,South Carolina,state,18,IN,Indiana,state,769,769,1428,1428,44355,44355,3136,1522,0.4853,True
2022,45,SC,South Carolina,state,US-ISL,ISL,U.S. Island Areas,territory,,,,,,,247,325,1.3158,False
2022,45,SC,South Carolina,state,20,KS,Kansas,state,309,309,606,606,22295,22295,914,683,0.7473,False
2022,45,SC,South Carolina,state,21,KY,Kentucky,state,822,822,1514,1514,53475,53475,1832,1324,0.7227,False
2022,45,SC,South Carolina,state,22,LA,Louisiana,state,451,451,852,852,27890,27890,2225,1272,0.5717,False
2022,45,SC,South Carolina,state,25,MA,Massachusetts,state,815,815,1261,1261,66379,66379,5109,1805,0.3533,True
2022,45,SC,South Carolina,state,24,MD,Maryland,state,1226,1226,2102,2102,90922,90922,7891,2391,0.303,True
2022,45,SC,South Carolina,state,23,ME,Maine,state,305,305,539,539,20980,20980,1080,650,0.6019,False
2022,45,SC,South Carolina,state,26,MI,Michigan,state,1030,1030,1779,1779,74151,74151,1829,881,0.4817,True
2022,45,SC,South Carolina,state,27,MN,Minnesota,state,352,352,616,616,29147,29147,1234,623,0.5049,False
2022,45,SC,South Carolina,state,29,MO,Missouri,state,592,592,1090,1090,36950,36950,2362,1080,0.4572,True
2022,45,SC,South Carolina,state,28,MS,Mississippi,state,376,376,720,720,20145,20145,2505,1250,0.499,True
2022,45,SC,South Carolina,state,30,MT,Montana,state,145,145,255,255,11377,11377,778,750,0.964,False
2022,45,SC,South Carolina,state,37,NC,North Carolina,state,14681,14681,25095,25095,1041466,1041466,36324,4940,0.136,True
2022,45,SC,South Carolina,state,38,ND,North Dakota,state,91,91,176,176,4290,4290,653,1125,1.7228,False
2022,45,SC,South Carolina,state,31,NE,Nebraska,state,150,150,274,274,8573,8573,54,90,1.6667,False
2022,45,SC,South Carolina,state,33,NH,New Hampshire,state,272,272,434,434,18461,18461,2191,1646,0.7513,False
2022,45,SC,South Carolina,state,34,NJ,New Jersey,state,1027,1027,1600,1600,68962,68962,7926,2369,0.2989,True
2022,45,SC,South Carolina,state,35,NM,New Mexico,state,234,234,423,423,21558,21558,804,927,1.153,False
2022,45,SC,South Carolina,state,32,NV,Nevada,state,429,429,744,744,31579,31579,388,477,1.2294,False
2022,45,SC,South Carolina,state,36,NY,New York,state,2611,2611,4075,4075,187872,187872,15537,2780,0.1789,True
2022,45,SC,South Carolina,state,39,OH,Ohio,state,1896,1896,3274,3274,124892,124892,6059,2485,0.4101,True
2022,45,SC,South Carolina,state,40,OK,Oklahoma,state,372,372,729,729,23920,23920,1338,989,0.7392,False
2022,45,SC,South Carolina,state,41,OR,Oregon,state,360,360,570,570,21449,21449,1561,876,0.5612,False
2022,45,SC,South Carolina,state,42,PA,Pennsylvania,state,1866,1866,3024,3024,118169,118169,9377,2494,0.266,True
2022,45,SC,South Carolina,state,72,PR,Puerto Rico,territory,,,,,,,582,607,1.043,False
2022,45,SC,South Carolina,state,44,RI,Rhode Island,state,172,172,268,268,10587,10587,720,618,0.8583,False
2022,45,SC,South Carolina,state,46,SD,South Dakota,state,122,122,225,225,9695,9695,30,56,1.8667,False
2022,45,SC,South Carolina,state,47,TN,Tennessee,state,2415,2415,4293,4293,208486,208486,4374,1438,0.3288,True
2022,45,SC,South Carolina,state,48,TX,Texas,state,3524,3524,6492,6492,253563,253563,8811,2624,0.2978,True
2022,45,SC,South Carolina,state,49,UT,Utah,state,335,335,590,590,23046,23046,1118,795,0.7111,False
2022,45,SC,South Carolina,state,51,VA,Virginia,state,3672,3672,6449,6449,267054,267054,11446,2641,0.2307,True
2022,45,SC,South Carolina,state,50,VT,Vermont,state,141,141,245,245,10310,10310,1206,877,0.7272,False
2022,45,SC,South Carolina,state,53,WA,Washington,state,1158,1158,1933,1933,74138,74138,5097,2007,0.3938,True
2022,45,SC,South Carolina,state,55,WI,Wisconsin,state,443,443,715,715,27194,27194,989,861,0.8706,False
2022,45,SC,South Carolina,state,54,WV,West Virginia,state,447,447,814,814,28075,28075,1195,732,0.6126,False
2022,45,SC,South Carolina,state,56,WY,Wyoming,state,100,100,175,175,10629,10629,429,590,1.3753,False
2022,46,SD,South Dakota,state,02,AK,Alaska,state,74,74,151,151,5847,5847,165,292,1.7697,False
2022,46,SD,South Dakota,state,01,AL,Alabama,state,71,71,125,125,3901,3901,0,172,,
2022,46,SD,South Dakota,state,05,AR,Arkansas,state,111,111,215,215,7101,7101,342,444,1.2982,False
2022,46,SD,South Dakota,state,04,AZ,Arizona,state,846,846,1477,1477,66000,66000,1446,1454,1.0055,False
2022,46,SD,South Dakota,state,06,CA,California,state,485,485,800,800,33980,33980,957,619,0.6468,False
2022,46,SD,South Dakota,state,08,CO,Colorado,state,722,722,1127,1127,43715,43715,726,400,0.551,False
2022,46,SD,South Dakota,state,09,CT,Connecticut,state,31,31,47,47,1915,1915,0,172,,
2022,46,SD,South Dakota,state,11,DC,District of Columbia,dc,18,18,26,26,1148,1148,0,172,,
2022,46,SD,South Dakota,state,10,DE,Delaware,state,16,16,26,26,692,692,0,172,,
2022,46,SD,South Dakota,state,12,FL,Florida,state,694,694,1259,1259,61867,61867,328,243,0.7409,False
2022,46,SD,South Dakota,state,57,FOR,Foreign Country,foreign,125,,246,,6102,,3559,1403,0.3942,True
2022,46,SD,South Dakota,state,13,GA,Georgia,state,168,168,339,339,11991,11991,2134,2435,1.141,False
2022,46,SD,South Dakota,state,15,HI,Hawaii,state,42,42,80,80,3246,3246,729,1129,1.5487,False
2022,46,SD,South Dakota,state,19,IA,Iowa,state,1018,1018,1733,1733,62509,62509,2939,870,0.296,True
2022,46,SD,South Dakota,state,16,ID,Idaho,state,129,129,276,276,9490,9490,106,156,1.4717,False
2022,46,SD,South Dakota,state,17,IL,Illinois,state,213,213,355,355,14670,14670,29,54,1.8621,False
2022,46,SD,South Dakota,state,18,IN,Indiana,state,124,124,228,228,6145,6145,29,47,1.6207,False
2022,46,SD,South Dakota,state,US-ISL,ISL,U.S. Island Areas,territory,,,,,,,0,172,,
2022,46,SD,South Dakota,state,20,KS,Kansas,state,198,198,362,362,15463,15463,438,447,1.0205,False
2022,46,SD,South Dakota,state,21,KY,Kentucky,state,102,102,201,201,5895,5895,60,127,2.1167,False
2022,46,SD,South Dakota,state,22,LA,Louisiana,state,63,63,128,128,3460,3460,320,510,1.5938,False
2022,46,SD,South Dakota,state,25,MA,Massachusetts,state,57,57,99,99,4144,4144,76,131,1.7237,False
2022,46,SD,South Dakota,state,24,MD,Maryland,state,68,68,103,103,4423,4423,0,172,,
2022,46,SD,South Dakota,state,23,ME,Maine,state,34,34,68,68,2144,2144,0,172,,
2022,46,SD,South Dakota,state,26,MI,Michigan,state,169,169,276,276,11280,11280,375,358,0.9547,False
2022,46,SD,South Dakota,state,27,MN,Minnesota,state,1586,1586,2714,2714,95103,95103,6934,1582,0.2282,True
2022,46,SD,South Dakota,state,29,MO,Missouri,state,324,324,616,616,22485,22485,627,680,1.0845,False
2022,46,SD,South Dakota,state,28,MS,Mississippi,state,47,47,105,105,2262,2262,114,156,1.3684,False
2022,46,SD,South Dakota,state,30,MT,Montana,state,244,244,410,410,14056,14056,1363,1376,1.0095,False
2022,46,SD,South Dakota,state,37,NC,North Carolina,state,237,237,417,417,15943,15943,441,391,0.8866,False
2022,46,SD,South Dakota,state,38,ND,North Dakota,state,670,670,1159,1159,47043,47043,645,430,0.6667,False
2022,46,SD,South Dakota,state,31,NE,Nebraska,state,848,848,1488,1488,43175,43175,2109,1031,0.4889,True
2022,46,SD,South Dakota,state,33,NH,New Hampshire,state,24,24,46,46,2187,2187,0,172,,
2022,46,SD,South Dakota,state,34,NJ,New Jersey,state,51,51,100,100,3081,3081,66,114,1.7273,False
2022,46,SD,South Dakota,state,35,NM,New Mexico,state,130,130,242,242,8392,8392,401,450,1.1222,False
2022,46,SD,South Dakota,state,32,NV,Nevada,state,208,208,352,352,17725,17725,838,646,0.7709,False
2022,46,SD,South Dakota,state,36,NY,New York,state,129,129,191,191,8159,8159,52,90,1.7308,False
2022,46,SD,South Dakota,state,39,OH,Ohio,state,196,196,365,365,12091,12091,120,155,1.2917,False
2022,46,SD,South Dakota,state,40,OK,Oklahoma,state,173,173,337,337,8110,8110,0,172,,
2022,46,SD,South Dakota,state,41,OR,Oregon,state,201,201,348,348,11933,11933,1314,1349,1.0266,False
2022,46,SD,South Dakota,state,42,PA,Pennsylvania,state,169,169,318,318,9225,9225,129,120,0.9302,False
2022,46,SD,South Dakota,state,72,PR,Puerto Rico,territory,,,,,,,0,172,,
2022,46,SD,South Dakota,state,44,RI,Rhode Island,state,10,10,14,14,803,803,0,172,,
2022,46,SD,South Dakota,state,45,SC,South Carolina,state,140,140,267,267,11685,11685,208,11,0.0529,True
2022,46,SD,South Dakota,state,47,TN,Tennessee,state,194,194,333,333,13620,13620,340,278,0.8176,False
2022,46,SD,South Dakota,state,48,TX,Texas,state,797,797,1520,1520,62538,62538,832,624,0.75,False
2022,46,SD,South Dakota,state,49,UT,Utah,state,141,141,259,259,9714,9714,195,297,1.5231,False
2022,46,SD,South Dakota,state,51,VA,Virginia,state,181,181,337,337,12529,12529,373,362,0.9705,False
2022,46,SD,South Dakota,state,50,VT,Vermont,state,13,13,19,19,1228,1228,0,172,,
2022,46,SD,South Dakota,state,53,WA,Washington,state,341,341,573,573,24253,24253,1001,826,0.8252,False
2022,46,SD,South Dakota,state,55,WI,Wisconsin,state,300,300,488,488,22691,22691,487,632,1.2977,False
2022,46,SD,South Dakota,state,54,WV,West Virginia,state,41,41,75,75,2333,2333,0,172,,
2022,46,SD,South Dakota,state,56,WY,Wyoming,state,381,381,659,659,25419,25419,1512,1019,0.6739,False
2022,47,TN,Tennessee,state,02,AK,Alaska,state,256,256,522,522,16117,16117,1025,853,0.8322,False
2022,47,TN,Tennessee,state,01,AL,Alabama,state,4776,4776,8923,8923,336290,336290,9375,2888,0.3081,True
2022,47,TN,Tennessee,state,05,AR,Arkansas,state,1970,1970,3696,3696,116940,116940,7202,5340,0.7415,False
2022,47,TN,Tennessee,state,04,AZ,Arizona,state,1410,1410,2435,2435,109868,109868,4584,2005,0.4374,True
2022,47,TN,Tennessee,state,06,CA,California,state,3450,3450,5598,5598,365767,365767,22565,3839,0.1701,True
2022,47,TN,Tennessee,state,08,CO,Colorado,state,2046,2046,3260,3260,163776,163776,4105,1449,0.353,True
2022,47,TN,Tennessee,state,09,CT,Connecticut,state,330,330,549,549,26256,26256,936,706,0.7543,False
2022,47,TN,Tennessee,state,11,DC,District of Columbia,dc,298,298,368,368,26312,26312,391,391,1.0,False
2022,47,TN,Tennessee,state,10,DE,Delaware,state,174,174,298,298,10655,10655,114,142,1.2456,False
2022,47,TN,Tennessee,state,12,FL,Florida,state,9976,9976,17849,17849,1065345,1065345,25318,4960,0.1959,True
2022,47,TN,Tennessee,state,57,FOR,Foreign Country,foreign,525,,1138,,29928,,30711,5757,0.1875,True
2022,47,TN,Tennessee,state,13,GA,Georgia,state,8101,8101,14617,14617,556904,556904,14770,3532,0.2391,True
2022,47,TN,Tennessee,state,15,HI,Hawaii,state,291,291,573,573,18096,18096,430,446,1.0372,False
2022,47,TN,Tennessee,state,19,IA,Iowa,state,453,453,800,800,30081,30081,332,287,0.8645,False
2022,47,TN,Tennessee,state,16,ID,Idaho,state,244,244,472,472,17498,17498,1332,857,0.6434,False
2022,47,TN,Tennessee,state,17,IL,Illinois,state,2717,2717,4461,4461,169490,169490,12602,3310,0.2627,True
2022,47,TN,Tennessee,state,18,IN,Indiana,state,2071,2071,3806,3806,146452,146452,4067,1379,0.3391,True
2022,47,TN,Tennessee,state,US-ISL,ISL,U.S. Island Areas,territory,,,,,,,162,291,1.7963,False
2022,47,TN,Tennessee,state,20,KS,Kansas,state,476,476,948,948,32876,32876,744,700,0.9409,False
2022,47,TN,Tennessee,state,21,KY,Kentucky,state,5424,5424,10240,10240,284943,284943,8227,2202,0.2677,True
2022,47,TN,Tennessee,state,22,LA,Louisiana,state,1012,1012,1802,1802,64663,64663,4772,2107,0.4415,True
2022,47,TN,Tennessee,state,25,MA,Massachusetts,state,764,764,1186,1186,66340,66340,2424,1116,0.4604,True
2022,47,TN,Tennessee,state,24,MD,Maryland,state,925,925,1532,1532,70227,70227,2635,1215,0.4611,True
2022,47,TN,Tennessee,state,23,ME,Maine,state,264,264,460,460,21065,21065,0,225,,
2022,47,TN,Tennessee,state,26,MI,Michigan,state,2060,2060,3678,3678,126998,126998,5843,3002,0.5138,False
2022,47,TN,Tennessee,state,27,MN,Minnesota,state,604,604,1050,1050,47490,47490,1809,852,0.471,True
2022,47,TN,Tennessee,state,29,MO,Missouri,state,1753,1753,3074,3074,129822,129822,3102,1145,0.3691,True
2022,47,TN,Tennessee,state,28,MS,Mississippi,state,5542,5542,10555,10555,289294,289294,9491,2559,0.2696,True
2022,47,TN,Tennessee,state,30,MT,Montana,state,261,261,440,440,19807,19807,556,535,0.9622,False
2022,47,TN,Tennessee,state,37,NC,North Carolina,state,4690,4690,8332,8332,349246,349246,7391,1728,0.2338,True
2022,47,TN,Tennessee,state,38,ND,North Dakota,state,120,120,232,232,5329,5329,94,154,1.6383,False
2022,47,TN,Tennessee,state,31,NE,Nebraska,state,268,268,489,489,20341,20341,981,711,0.7248,False
2022,47,TN,Tennessee,state,33,NH,New Hampshire,state,197,197,343,343,12907,12907,528,547,1.036,False
2022,47,TN,Tennessee,state,34,NJ,New Jersey,state,662,662,1086,1086,60899,60899,3517,1573,0.4473,True
2022,47,TN,Tennessee,state,35,NM,New Mexico,state,381,381,666,666,26027,26027,146,186,1.274,False
2022,47,TN,Tennessee,state,32,NV,Nevada,state,615,615,1055,1055,42847,42847,1034,719,0.6954,False
2022,47,TN,Tennessee,state,36,NY,New York,state,2084,2084,3204,3204,173799,173799,5821,2399,0.4121,True
2022,47,TN,Tennessee,state,39,OH,Ohio,state,2556,2556,4400,4400,158839,158839,5708,1816,0.3181,True
2022,47,TN,Tennessee,state,40,OK,Oklahoma,state,728,728,1454,1454,41973,41973,1548,1137,0.7345,False
2022,47,TN,Tennessee,state,41,OR,Oregon,state,594,594,926,926,36905,36905,2016,1319,0.6543,False
2022,47,TN,Tennessee,state,42,PA,Pennsylvania,state,1493,1493,2521,2521,108397,108397,6568,3394,0.5167,False
2022,47,TN,Tennessee,state,72,PR,Puerto Rico,territory,,,,,,,434,383,0.8825,False
2022,47,TN,Tennessee,state,44,RI,Rhode Island,state,118,118,193,193,11509,11509,688,543,0.7892,False
2022,47,TN,Tennessee,state,45,SC,South Carolina,state,2364,2364,4373,4373,190547,190547,6557,2175,0.3317,True
2022,47,TN,Tennessee,state,46,SD,South Dakota,state,167,167,289,289,10614,10614,592,835,1.4105,False
2022,47,TN,Tennessee,state,48,TX,Texas,state,6615,6615,12091,12091,484123,484123,12862,2742,0.2132,True
2022,47,TN,Tennessee,state,49,UT,Utah,state,493,493,897,897,35685,35685,2567,1429,0.5567,False
2022,47,TN,Tennessee,state,51,VA,Virginia,state,3415,3415,6160,6160,239688,239688,9450,2722,0.288,True
2022,47,TN,Tennessee,state,50,VT,Vermont,state,100,100,176,176,7904,7904,184,202,1.0978,False
2022,47,TN,Tennessee,state,53,WA,Washington,state,1387,1387,2402,2402,107544,107544,4661,2089,0.4482,True
2022,47,TN,Tennessee,state,55,WI,Wisconsin,state,922,922,1584,1584,58437,58437,3494,1578,0.4516,True
2022,47,TN,Tennessee,state,54,WV,West Virginia,state,404,404,731,731,23629,23629,486,438,0.9012,False
2022,47,TN,Tennessee,state,56,WY,Wyoming,state,126,126,232,232,6578,6578,325,419,1.2892,False
2022,48,TX,Texas,state,02,AK,Alaska,state,1157,1157,2379,2379,82539,82539,3943,2861,0.7256,False
2022,48,TX,Texas,state,01,AL,Alabama,state,3925,3925,7799,7799,286378,286378,8618,3296,0.3825,True
2022,48,TX,Texas,state,05,AR,Arkansas,state,7182,7182,13568,13568,492380,492380,18562,3677,0.1981,True
2022,48,TX,Texas,state,04,AZ,Arizona,state,8008,8008,14401,14401,724601,724601,22634,4528,0.2001,True
2022,48,TX,Texas,state,06,CA,California,state,23316,23316,39032,39032,2476091,2476091,102442,9911,0.0967,True
2022,48,TX,Texas,state,08,CO,Colorado,state,14499,14499,25224,25224,1450560,1450560,24511,4215,0.172,True
2022,48,TX,Texas,state,09,CT,Connecticut,state,1285,1285,2307,2307,150750,150750,4973,2773,0.5576,False
2022,48,TX,Texas,state,11,DC,District of Columbia,dc,1022,1022,1331,1331,109440,109440,1461,793,0.5428,False
2022,48,TX,Texas,state,10,DE,Delaware,state,491,491,892,892,41745,41745,1817,1382,0.7606,False
2022,48,TX,Texas,state,12,FL,Florida,state,21221,21221,37777,37777,2422908,2422908,41747,6964,0.1668,True
2022,48,TX,Texas,state,57,FOR,Foreign Country,foreign,3657,,7643,,225399,,233751,15501,0.0663,True
2022,48,TX,Texas,state,13,GA,Georgia,state,9328,9328,17714,17714,727179,727179,22324,4621,0.207,True
2022,48,TX,Texas,state,15,HI,Hawaii,state,1865,1865,3797,3797,147391,147391,6970,2623,0.3763,True
2022,48,TX,Texas,state,19,IA,Iowa,state,1913,1913,3473,3473,121062,121062,7080,2747,0.388,True
2022,48,TX,Texas,state,16,ID,Idaho,state,1444,1444,2960,2960,128150,128150,3553,1304,0.367,True
2022,48,TX,Texas,state,17,IL,Illinois,state,7486,7486,12786,12786,608152,608152,25272,5381,0.2129,True
2022,48,TX,Texas,state,18,IN,Indiana,state,3519,3519,6631,6631,241147,241147,10167,3985,0.392,True
2022,48,TX,Texas,state,US-ISL,ISL,U.S. Island Areas,territory,,,,,,,859,557,0.6484,False
2022,48,TX,Texas,state,20,KS,Kansas,state,3837,3837,7580,7580,281495,281495,8257,2606,0.3156,True
2022,48,TX,Texas,state,21,KY,Kentucky,state,2454,2454,4868,4868,169052,169052,8006,2056,0.2568,True
2022,48,TX,Texas,state,22,LA,Louisiana,state,9633,9633,18095,18095,557864,557864,25192,4250,0.1687,True
2022,48,TX,Texas,state,25,MA,Massachusetts,state,3054,3054,4912,4912,398550,398550,9565,3023,0.316,True
2022,48,TX,Texas,state,24,MD,Maryland,state,3377,3377,6095,6095,323845,323845,13711,3597,0.2623,True
2022,48,TX,Texas,state,23,ME,Maine,state,737,737,1318,1318,61905,61905,1910,1473,0.7712,False
2022,48,TX,Texas,state,26,MI,Michigan,state,4366,4366,8207,8207,342453,342453,13692,3359,0.2453,True
2022,48,TX,Texas,state,27,MN,Minnesota,state,2948,2948,5380,5380,221446,221446,9423,2840,0.3014,True
2022,48,TX,Texas,state,29,MO,Missouri,state,5603,5603,10627,10627,394052,394052,12766,3026,0.237,True
2022,48,TX,Texas,state,28,MS,Mississippi,state,3211,3211,6112,6112,205137,205137,8177,2681,0.3279,True
2022,48,TX,Texas,state,30,MT,Montana,state,1049,1049,1969,1969,101365,101365,2224,1028,0.4622,True
2022,48,TX,Texas,state,37,NC,North Carolina,state,8396,8396,15812,15812,742406,742406,17975,3983,0.2216,True
2022,48,TX,Texas,state,38,ND,North Dakota,state,744,744,1514,1514,45447,45447,2791,2185,0.7829,False
2022,48,TX,Texas,state,31,NE,Nebraska,state,1644,1644,2964,2964,122429,122429,4296,1484,0.3454,True
2022,48,TX,Texas,state,33,NH,New Hampshire,state,637,637,1200,1200,66168,66168,1593,855,0.5367,False
